"Reference ID","Product Name","Sale  Price","POS Category","Internal Category"
30087844624,"CAL-C-TOSE CHOCOLATE DRINK MIX               ",4.09,"Grocery","Grocery"
30087845160,"CHOCO MILK STRAWBERRY DRINK MIX              ",4.09,"Grocery","Grocery"
30132020140,"FLEET ENEMA ADULT                            ",1.69,"Grocery","Grocery"
30149003904,"PEPTO BISMOL ANTACID                         ",3.59,"Grocery","Grocery"
30149003908,"PEPTO BISMOL ANTACID                         ",5.29,"Grocery","Grocery"
30149003977,"PEPTO BISMOL CHEWABLES                       ",5.79,"Grocery","Grocery"
30225038080,"AYR SALINE NASAL MIST                        ",3.69,"Grocery","Grocery"
30299391816,"CETAPHIL LOTION MOISTURIZING                 ",14.29,"Grocery","Grocery"
30521000700,"Q-TIPS COTTON SWAB        DISPLAY            ",4.69,"Grocery","Grocery"
30521011933,"POND'S WET TOWELETTES ORIG FRESH             ",6.29,"Grocery","Grocery"
30521022127,"Q-TIPS PURSE PK                              ",1.49,"Grocery","Grocery"
30521231100,"VASELINE LARGE WHITE JELLY                   ",2.29,"Grocery","Grocery"
30521232600,"VASELINE GIANT WHITE JELLY                   ",3.39,"Grocery","Grocery"
30521275000,"VASELINE THERAPY LIP BALM                    ",1.59,"Grocery","Grocery"
30521275200,"VASELINE THERAPY JELLY CHERRY                ",1.59,"Grocery","Grocery"
30521308400,"VASELINE INTNSE RESCUE LOTION                ",4.49,"Grocery","Grocery"
30521309100,"VASELINE ALOE FRESH LOTION                   ",4.49,"Grocery","Grocery"
30521309300,"VASELINE ALOE FRESH LOTION                   ",8.69,"Grocery","Grocery"
30521313441,"VASELINE COCOA RADIANT LOTION                ",5.09,"Grocery","Grocery"
30521313442,"VASELINE COCOA RADIANT LOTION                ",9.49,"Grocery","Grocery"
30521326849,"VASELINE SPRAY & GO ALOE FRESH               ",8.79,"Grocery","Grocery"
30521326958,"VASELINE SPRAY & GO TOTAL MOISTURE           ",8.79,"Grocery","Grocery"
30521326963,"VASELINE SPRAY & GO COCOA RADIANT            ",8.79,"Grocery","Grocery"
30521500700,"Q-TIPS SWABS                 SHPR            ",4.69,"Grocery","Grocery"
30521550709,"Q-TIPS COTTON SWABS                          ",2.79,"Grocery","Grocery"
30521641600,"VASELINE JELLY CREAMY                        ",10.59,"Grocery","Grocery"
30573015020,"ADVIL TABLETS                                ",5.49,"Grocery","Grocery"
30573015030,"ADVIL TABLETS                                ",8.89,"Grocery","Grocery"
30573015040,"ADVIL TABLETS                                ",14.09,"Grocery","Grocery"
30573016020,"ADVIL CAPLETS                                ",5.49,"Grocery","Grocery"
30573016030,"ADVIL CAPLETS                                ",8.89,"Grocery","Grocery"
30573016420,"ADVIL PM CAPLETS                             ",6.19,"Grocery","Grocery"
30573016820,"ADVIL MIGRAINE LIQUI-GELS                    ",5.79,"Grocery","Grocery"
30573016920,"ADVIL LIQUI-GELS                             ",5.79,"Grocery","Grocery"
30573016930,"ADVIL LIQUI-GEL                              ",9.49,"Grocery","Grocery"
30573016940,"ADVIL LIQUI-GEL                              ",15.89,"Grocery","Grocery"
30573017130,"ADVIL CHILDRENS FEVER RED GRAPE              ",6.99,"Grocery","Grocery"
30573021341,"ANBESOL LIQUID                               ",6.69,"Grocery","Grocery"
30573200664,"CHAPSTICK LIP BALM                           ",2.29,"Grocery","Grocery"
30573301003,"THERMACARE L/XL BACK & HIP                   ",9.29,"Grocery","Grocery"
30766074005,"TUMS REGULAR                                 ",2.49,"Grocery","Grocery"
30766074020,"TUMS SINGLE ROLL PEPPERMINT                  ",1.09,"Grocery","Grocery"
30766074120,"TUMS SINGLE ROLL ASSORTED                    ",1.09,"Grocery","Grocery"
30766074565,"TUMS ULTRA ASST FRUIT                        ",6.69,"Grocery","Grocery"
30766074585,"TUMS ULTRA PEPPERMINT                        ",6.69,"Grocery","Grocery"
30766074650,"TUMS ULTRA ASST BERRIES                      ",6.69,"Grocery","Grocery"
30869482243,"WITCH HAZEL                                  ",2.89,"Grocery","Grocery"
30997315500,"MITCHUM CLEAR GEL UNSCENTED                  ",4.49,"Grocery","Grocery"
30997869510,"COLORSILK 1N BLACK                           ",4.59,"Grocery","Grocery"
30997869530,"COLORSILK 3N DARK BROWN                      ",4.59,"Grocery","Grocery"
30997869541,"COLORSILK 4N MEDIUM BROWN                    ",4.59,"Grocery","Grocery"
31015805455,"POLIGRIP SUPER ORIGINAL                      ",7.69,"Grocery","Grocery"
31015806204,"POLIGRIP SUPER FREE                          ",7.29,"Grocery","Grocery"
31015808111,"SENSODYNE MINT TOOTHPASTE                    ",7.69,"Grocery","Grocery"
31015808404,"SENSODYNE EXTRA WHITENING TOOTHPASTE         ",7.69,"Grocery","Grocery"
31074202349,"OXY MAX ACNE CLEANSING PADS                  ",6.79,"Grocery","Grocery"
31101741031,"LOTRIMIN AF JOCK ITCH SPRAY                  ",9.29,"Grocery","Grocery"
31254600125,"HALLS SUGAR FREE INTENSE COOL                ",2.79,"Grocery","Grocery"
31254600135,"HALLS TRIPLE ACTION MELON SPLASH             ",2.49,"Grocery","Grocery"
31254662159,"HALLS FRUIT BREEZERS BERRY                   ",2.79,"Grocery","Grocery"
31254662181,"HALLS MENTHO COUGH DROPS BAGS                ",2.49,"Grocery","Grocery"
31254662182,"HALLS CHERRY COUGH DROPS BAGS                ",2.49,"Grocery","Grocery"
31254662659,"HALLS FRUIT BREEZERS TROPICAL                ",2.79,"Grocery","Grocery"
31254662752,"HALLS VITAMIN C COUGH DROP STKS              ",1.09,"Grocery","Grocery"
31254662771,"HALLS CHERRY COUGH DROPS STIX                ",1.09,"Grocery","Grocery"
31254662872,"HALLS HONEY LMN COUGH DROP STKS              ",1.09,"Grocery","Grocery"
31254662910,"HALLS ICE BLUE COUGH DROP STKS               ",1.09,"Grocery","Grocery"
31254662970,"HALLS MENTHO COUGH DROPS STIX                ",1.09,"Grocery","Grocery"
31254662976,"HALLS CHERRY SGR FREE DROPS STIX             ",1.09,"Grocery","Grocery"
31254663154,"HALLS TROPICAL FRUIT                         ",2.49,"Grocery","Grocery"
31254663158,"HALLS DEFENSE WATERMELON                     ",2.79,"Grocery","Grocery"
31254663401,"HALLS NATURALS CHERRY BAG                    ",2.59,"Grocery","Grocery"
31254663403,"HALLS NATURALS HONEY LEMON BAG               ",2.79,"Grocery","Grocery"
31254717031,"BENADRYL ALLERGY 4-6HR TABLETS               ",6.69,"Grocery","Grocery"
31254717167,"BENADRYL ITCH CREAM EXTRA STRONG             ",5.99,"Grocery","Grocery"
31254720430,"ZYRTEC REGULAR 24HR 10MG                     ",8.89,"Grocery","Grocery"
31254720436,"ZYRTEC REGULAR 24HR 10MG                     ",24.39,"Grocery","Grocery"
31254742720,"LISTERINE COOL MINT                          ",4.19,"Grocery","Grocery"
31254742725,"LISTERINE COOL MINT                          ",6.09,"Grocery","Grocery"
31254742795,"LISTERINE COOL MINT                          ",2.09,"Grocery","Grocery"
31254742825,"LISTERINE FRESH BURST                        ",6.09,"Grocery","Grocery"
31254770128,"LISTERINE MOUTH WASH                         ",4.19,"Grocery","Grocery"
31254770131,"LISTERINE MOUTH WASH                         ",6.09,"Grocery","Grocery"
31254770895,"LISTERINE ORIGINAL                           ",2.09,"Grocery","Grocery"
31284306132,"BAYER ASPIRIN 81mg                           ",3.39,"Grocery","Grocery"
31284310111,"BAYER ASPIRIN TABLETS BOTTLE                 ",4.19,"Grocery","Grocery"
31284313105,"BAYER ASPIRIN CHILDREN ORIGINAL              ",3.39,"Grocery","Grocery"
31284335302,"PHILLIPS MILK OF MAGNESIA ORIGINAL           ",6.19,"Grocery","Grocery"
31284339324,"PHILLIPS MILK OF MAGNESIA CHERRY             ",6.19,"Grocery","Grocery"
31284353637,"BAYER ASPIRIN LOW DOSE 81mg                  ",9.79,"Grocery","Grocery"
31284355104,"PHILLIPS MILK OF MAGNESIA                    ",3.39,"Grocery","Grocery"
32259100090,"WORLD'S BEST CAT LITTER                      ",9.19,"Grocery","Grocery"
32259100108,"WORLD'S BEST CLUMP CAT LITTER                ",16.89,"Grocery","Grocery"
32259100166,"WORLD'S BEST CAT LITTER SCNTD MULTI CAT      ",9.49,"Grocery","Grocery"
32390000361,"VICKS VAPORUB                                ",5.99,"Grocery","Grocery"
32390000362,"VICKS VAPORUB                                ",10.19,"Grocery","Grocery"
32390001076,"VICKS VAPODROPS CHERRY                       ",0.89,"Grocery","Grocery"
32390001266,"VICKS NYQUIL COLD MEDICINE                   ",6.69,"Grocery","Grocery"
32390001424,"VICKS NYQUIL ORIGINAL LIQUID                 ",9.99,"Grocery","Grocery"
32390001425,"VICKS NYQUIL CHERRY LIQUID                   ",9.99,"Grocery","Grocery"
32390001431,"VICKS NYQUIL COUGH LIQUID                    ",9.69,"Grocery","Grocery"
32390001435,"VICKS DAYQUIL LIQUID                         ",9.99,"Grocery","Grocery"
32390001439,"VICKS NYQUIL LIQUICAPS                       ",9.99,"Grocery","Grocery"
32390001442,"VICKS DAYQUIL LIQUICAPS                      ",9.99,"Grocery","Grocery"
32586610501,"ALEVE PAIN RELIEVER TABLETS                  ",5.59,"Grocery","Grocery"
32586610502,"ALEVE PAIN RELIEVER CAPLETS                  ",5.59,"Grocery","Grocery"
34300020556,"JELLO SF CHOCOLATE FUDGE                     ",1.49,"Grocery","Grocery"
35058053404,"BENADRYL CHILD ALLERGY LIQ CHERRY            ",7.39,"Grocery","Grocery"
36373601919,"SUCRETS COMPLETE VAPOR CHERRY                ",4.89,"Grocery","Grocery"
36382400820,"MUCINEX EXTRA RELEASE TABLETS 12HR           ",13.79,"Grocery","Grocery"
36382405620,"MUCINEX GUAFENSIN DM 12HR                    ",15.19,"Grocery","Grocery"
36382417163,"DELSYM ADULT LIQ GRAPE 12HR                  ",13.19,"Grocery","Grocery"
36382417563,"DELSYM ADULT LIQ 12HR ORANGE                 ",13.19,"Grocery","Grocery"
37811201103,"CHLORASEPTIC LIQ SPRAY CHERRY                ",6.99,"Grocery","Grocery"
38004006870,"STAYFREE MAXI REGULAR                        ",4.69,"Grocery","Grocery"
38004068800,"STAYFREE MAXI DEODORANT                      ",4.69,"Grocery","Grocery"
38004090100,"STAYFREE REGULAR MAXI PADS                   ",2.59,"Grocery","Grocery"
38004095600,"STAYFREE SUPER MAXI PADS UNSCENTED           ",2.59,"Grocery","Grocery"
38137000713,"SHWR TO SHWR POWDER ORIGINAL                 ",4.99,"Grocery","Grocery"
38137001617,"CLEAN & CLEAR MORNING BURST SCRUB            ",7.29,"Grocery","Grocery"
38137003001,"J & J BABY POWDER ORIGINAL                   ",1.09,"Grocery","Grocery"
38137003011,"J & J MEDIUM BABY POWDER                     ",2.59,"Grocery","Grocery"
38137003021,"J & J LARGE BABY POWDER                      ",3.99,"Grocery","Grocery"
38137003314,"J & J BABY OIL                               ",5.69,"Grocery","Grocery"
38137003405,"CLEAN & CLEAR MAXIUM STRENGTH                ",7.79,"Grocery","Grocery"
38137003508,"J & J BABY LOTION                            ",2.49,"Grocery","Grocery"
38137003513,"J & J BABY LOTION                            ",3.99,"Grocery","Grocery"
38137003601,"AVEENO MOISTURIZING LOTION                   ",7.69,"Grocery","Grocery"
38137003715,"J & J MEDIUM BABY SHAMPOO                    ",2.19,"Grocery","Grocery"
38137003718,"J & J LARGE BABY SHAMPOO                     ",3.99,"Grocery","Grocery"
38137003844,"AVEENO MOISTURIZING LOTION                   ",12.49,"Grocery","Grocery"
38137004408,"J & J BAND-AIDS                              ",4.19,"Grocery","Grocery"
38137004424,"J & J BAND-AIDS EXTRA LARGE                  ",4.19,"Grocery","Grocery"
38137004430,"J & J BAND-AIDS FLEX ASST                    ",4.19,"Grocery","Grocery"
38137004431,"J & J FLEX FABRIC BAND-AID                   ",4.19,"Grocery","Grocery"
38137004473,"J & J BAND-AIDS SPONGEBOB GLOW               ",3.49,"Grocery","Grocery"
38137004666,"J & J BAND-AIDS                              ",2.89,"Grocery","Grocery"
38137004667,"J & J BAND-AID SHEER ASST                    ",2.89,"Grocery","Grocery"
38137004668,"J & J BAND-AID SHEER ASST                    ",3.29,"Grocery","Grocery"
38137004669,"J & J BAND-AIDS ASST                         ",4.19,"Grocery","Grocery"
38137004723,"J & J BAND-AIDS EXTRA WIDE                   ",4.19,"Grocery","Grocery"
38137004768,"J & J BAND-AIDS ADHESIVE PADS                ",4.19,"Grocery","Grocery"
38137005040,"J & J ADHESIVE TAPE 1/2 X 5 INCH             ",2.29,"Grocery","Grocery"
38137005570,"J & J BAND-AIDS EXTRA LARGE                  ",4.89,"Grocery","Grocery"
38137005616,"J & J BAND-AIDS HELLO KITTY                  ",3.49,"Grocery","Grocery"
38137005635,"JOHNSON/JOHNSN BAND-AID SHEER ONE SIZE       ",2.89,"Grocery","Grocery"
38137005659,"J & J BAND-AIDS CLEAR ASST                   ",4.19,"Grocery","Grocery"
38137005666,"J & J BAND-AIDS EX-LG WATERPROOF             ",4.19,"Grocery","Grocery"
38137005685,"J & J BAND-AIDS FLEX FABRIC                  ",4.19,"Grocery","Grocery"
38137005705,"J & J BAND-AIDS ASST                         ",4.09,"Grocery","Grocery"
38137007202,"REACH ADV DESIGN MED TOOTHBRUSH              ",3.39,"Grocery","Grocery"
38137008520,"J & J BAND-AIDS 2X2 GAUZE PADS               ",1.89,"Grocery","Grocery"
38137009213,"J & J DENTAL FLOSS WAXED                     ",1.69,"Grocery","Grocery"
38137009217,"J & J DENTAL FLOSS WAXED MINT                ",1.69,"Grocery","Grocery"
41100020134,"MCCORMICK SANDWICH SPREAD                    ",3.39,"Grocery","Grocery"
46011110252,"RICA ORANGE JUICE                            ",2.09,"Grocery","Grocery"
46011110264,"RICA FRUIT PUNCH JUICE                       ",2.09,"Grocery","Grocery"
46011110272,"RICA PINEAPPLE GUAVA JUICE                   ",2.09,"Grocery","Grocery"
46011110274,"RICA KIWI STRAWBERRY JUICE                   ",2.09,"Grocery","Grocery"
46046700014,"CANDLES WHITE                                ",1.29,"Grocery","Grocery"
46046730003," WHITE CANDLES                               ",6.99,"Grocery","Grocery"
46238132402,"HISPANO LAUNDRY SOAP SHREDDED                ",1.69,"Grocery","Grocery"
46479160567,"BUREN CASABE DOM 4 SLCES                     ",1.99,"Grocery","Grocery"
60069900106,"JET PUFFED STACKERMALLOWS                    ",2.09,"Grocery","Grocery"
60069900140,"JET PUFFED STRAWBERRY MARSHMALLOWS           ",2.19,"Grocery","Grocery"
60069900154,"JET PUFFED MINI MARSHMALLOW SHPR             ",2.09,"Grocery","Grocery"
60069900154,"JET PUFFED MINI MARSHMALLOWS                 ",2.09,"Grocery","Grocery"
60069966102,"JET PUFFED MARSHMALLOWS                      ",2.09,"Grocery","Grocery"
60148620151,"OLD WILLIAMSBG CANDLE VANILLA                ",4.89,"Grocery","Grocery"
60148629127,"COUNTRY DREAMS CANDLE GARDENIA               ",1.29,"Grocery","Grocery"
60148629143,"COUNTRY DREAMS CANDLE RASPBERRY              ",1.29,"Grocery","Grocery"
60148629146,"COUNTRY DREAMS CANDLE APPLE CINNAMON         ",1.29,"Grocery","Grocery"
60148629147,"COUNTRY DREAMS CANDLE MT BERRY               ",1.29,"Grocery","Grocery"
60148629148,"COUNTRY DREAMS CANDLE BLACK CHERRY           ",1.29,"Grocery","Grocery"
60148629151,"COUNTRY DREAM CANDLE VANILLA                 ",1.29,"Grocery","Grocery"
60148629184,"COUNTRY DREAMS CANDLE INDIAN FRUIT           ",1.29,"Grocery","Grocery"
60148629190,"COUNTRY DREAMS CANDLE LILAC                  ",1.29,"Grocery","Grocery"
60148629194,"COUNTRY DREAMS CANDLE INDIAN STRAWBERRY      ",1.29,"Grocery","Grocery"
60148691120,"7 DAY SACRED HEART                           ",2.09,"Grocery","Grocery"
60148691161,"COUNTRY DREAMS CANDLE MULBERRY               ",1.29,"Grocery","Grocery"
60238033313,"CAN OPENER DELUXE                            ",3.19,"Grocery","Grocery"
60238033314,"VEGETABLE PEELER                             ",1.29,"Grocery","Grocery"
60238033315,"CAN & BOTTLE OPENER MULTI USE                ",1.59,"Grocery","Grocery"
60238033321,"BIRTHDAY CANDLE SET                          ",1.09,"Grocery","Grocery"
60265217004,"KIND FRUIT & NUT DELIGHT BAR                 ",2.09,"Grocery","Grocery"
60265217005,"KIND ALMOND & APRICOT                        ",2.09,"Grocery","Grocery"
60265217008,"KIND ALMOND COCONUT BAR                      ",2.09,"Grocery","Grocery"
60265217011,"KIND CRANBERRY ALMOND BAR                    ",2.09,"Grocery","Grocery"
60265217050,"KIND DARK CHOC CHRY CASHEW BAR               ",2.09,"Grocery","Grocery"
60265217056,"KIND PNT BRT DRK CHC PROTEIN BR              ",2.09,"Grocery","Grocery"
60265217058,"KIND BLUEBERRY VANILLA CASHEW                ",2.09,"Grocery","Grocery"
60265217184,"KIND CINNAMON OAT CLUSTERS                   ",6.19,"Grocery","Grocery"
60265217185,"KIND VANILLA BLUEBERRY CLUSTERS              ",6.19,"Grocery","Grocery"
60265217186,"KIND OATS AND HONEY CLUSTERS                 ",6.19,"Grocery","Grocery"
60265217651,"KIND DARK CHOC NUTS & SEA SALT               ",2.09,"Grocery","Grocery"
60265217652,"KIND DARK CHOC CINN PECAN                    ",2.09,"Grocery","Grocery"
60308424964,"GARNIER FRUCTIS PURE CLEAN SHAMPOO           ",5.09,"Grocery","Grocery"
60308426020,"GARNIER FRUCTIS CURL CNSTRT MOUSSE           ",5.49,"Grocery","Grocery"
60502100003,"MOLLY MCBUTTER NATURAL FLAVOR                ",2.19,"Grocery","Grocery"
60502100008,"MRS DASH SALT FREE SEASONING                 ",3.29,"Grocery","Grocery"
60502100009,"MRS DASH ONION & HERB                        ",3.29,"Grocery","Grocery"
60502100010,"MRS DASH EXTRA SPICY                         ",3.29,"Grocery","Grocery"
60502100019,"MRS DASH GRILL BLEND STEAK                   ",3.29,"Grocery","Grocery"
60502100025,"MRS DASH GRILL BLEND CHICKEN                 ",3.29,"Grocery","Grocery"
60502100049,"MRS DASH ITALIAN MEDLEY                      ",3.29,"Grocery","Grocery"
60502100061,"MRS DASH LEMON PEPPER                        ",3.29,"Grocery","Grocery"
60502100063,"MRS DASH TOMATO BASIL GARLIC                 ",3.29,"Grocery","Grocery"
60502100088,"MRS DASH GARLIC & HERB                       ",3.29,"Grocery","Grocery"
60502100091,"SUGAR TWIN SUGAR SUBSTITUTE 100S             ",1.79,"Grocery","Grocery"
60502100099,"MRS DASH TABLE BLEND                         ",3.29,"Grocery","Grocery"
60502100101,"MRS DASH SALT FREE TACO                      ",1.29,"Grocery","Grocery"
60502100103,"MRS DASH SALT FREE CHILI                     ",1.29,"Grocery","Grocery"
60502100104,"MRS DASH SALT FREE MEATLOAF                  ",1.29,"Grocery","Grocery"
60502100105,"MRS DASH SALT FREE SLOPPY JOE                ",1.29,"Grocery","Grocery"
60502100107,"MRS DASH SALT FREE BEEF STEW                 ",1.29,"Grocery","Grocery"
60502100109,"MRS DASH SALT FREE ONION DIP                 ",1.29,"Grocery","Grocery"
60502100441,"STATIC GUARD ANTI STATIC SPRAY               ",4.69,"Grocery","Grocery"
60502145125,"KLEEN GUARD FURNITURE POLISH                 ",2.49,"Grocery","Grocery"
60502160511,"MRS DASH GARLIC HERB MARINADE                ",3.39,"Grocery","Grocery"
60502160512,"MRS DASH LEMON PEPPERCORN MARINADE           ",3.39,"Grocery","Grocery"
60502160516,"MRS DASH SALT FREE TERYAKI MARINADE          ",3.39,"Grocery","Grocery"
60502160517,"MRS DASH SALT FREE STKHSE MARINADE           ",3.39,"Grocery","Grocery"
60502160533,"MRS DASH FIESTA LIME                         ",3.29,"Grocery","Grocery"
60502177400,"BAKER'S JOY SPRAY                            ",3.19,"Grocery","Grocery"
60502177401,"CHEF JOY CANOLA OIL SPRAY                    ",3.19,"Grocery","Grocery"
60502177402,"CHEF JOY OLIVE OIL SPRAY                     ",3.19,"Grocery","Grocery"
60972293084,"MY SKINNY RICE WHITE BASMATI                 ",4.19,"Grocery","Grocery"
61144334001,"KITCHEN BASICS CHICKEN STOCK                 ",3.19,"Grocery","Grocery"
61144334011,"KITCHEN BASICS BEEF STOCK                    ",3.19,"Grocery","Grocery"
61144334021,"KITCHEN BASICS NO SALT VEGETABLE STOCK       ",3.69,"Grocery","Grocery"
61144334026,"KITCHEN BASICS ORIGINAL TURKEY STOCK         ",3.19,"Grocery","Grocery"
61144334031,"KITCHEN BASICS SEAFOOD STOCK                 ",3.69,"Grocery","Grocery"
61144334503,"KITCHEN BASICS NO SALT CHICKEN STOCK         ",3.19,"Grocery","Grocery"
61144334513,"KITCHEN BASICS NO SALT BEEF STOCK            ",3.19,"Grocery","Grocery"
61300871019,"ARIZONA FRUIT PUNCH                          ",3.49,"Grocery","Grocery"
61300871345,"ARIZONA GREEN TEA                            ",1.49,"Grocery","Grocery"
61300871512,"ARIZONA GREEN TEA                            ",3.49,"Grocery","Grocery"
61300871781,"ARIZONA ZERO GREEN TEA                       ",3.49,"Grocery","Grocery"
61300871837,"ARIZONA LEMON TEA                            ",1.49,"Grocery","Grocery"
61300871843,"ARIZONA RX STRESS TEA                        ",3.49,"Grocery","Grocery"
61300871976,"ARIZONA ZERO PEACH TEA                       ",3.49,"Grocery","Grocery"
61300871979,"ARIZONA SWEET TEA                            ",3.49,"Grocery","Grocery"
61300871981,"ARIZONA UNSWEETENED TEA                      ",3.49,"Grocery","Grocery"
61300871993,"ARIZONA LEMONADE                             ",3.49,"Grocery","Grocery"
61300872056,"ARIZONA DIET BLUEBERRY GREEN TEA             ",3.49,"Grocery","Grocery"
61300872085,"ARIZONA A PALMER 1/2 TEA 1/2 LMNDE           ",3.49,"Grocery","Grocery"
61300872184,"ARIZONA ZERO LEMON TEA                       ",3.49,"Grocery","Grocery"
61300872191,"ARIZONA DECAF DIET GREEN TEA                 ",3.49,"Grocery","Grocery"
61300872330,"ARIZONA SWEET TEA                            ",1.49,"Grocery","Grocery"
61300872438,"ARIZONA RASPBERRY TEA                        ",3.49,"Grocery","Grocery"
61300872482,"ARIZONA GREEN TEA 10PK                       ",3.89,"Grocery","Grocery"
61300872484,"ARIZONA LEMON TEA 10PK                       ",3.89,"Grocery","Grocery"
61300873044,"ARIZONA PALMER ZERO TEA/LEMON                ",3.49,"Grocery","Grocery"
61300873222,"ARIZONA GREEN TEA                            ",2.49,"Grocery","Grocery"
61300873224,"ARIZONA LEMON TEA                            ",2.49,"Grocery","Grocery"
61300873226,"ARIZONA PALMER LITE HALF & HALF              ",2.49,"Grocery","Grocery"
61300873328,"ARIZONA FRUIT PUNCH                          ",2.49,"Grocery","Grocery"
61300873478,"ARIZONA GOLDEN BEAR LEMON/HONEY              ",3.49,"Grocery","Grocery"
61300873513,"ARIZONA LEMON ICED TEA                       ",3.49,"Grocery","Grocery"
61300873559,"ARIZONA LEMON TEA 6PK          CAN           ",2.69,"Grocery","Grocery"
61538000012,"DELICIAS TOSTADA                             ",2.29,"Grocery","Grocery"
61538000037,"DELICIAS TOSTADA CASERAS                     ",2.29,"Grocery","Grocery"
61698319077,"MY SKINNY PET MINI SALMON RICE               ",5.29,"Grocery","Grocery"
61698319078,"MY SKINNY PET MINI CHICKEN RICE              ",5.29,"Grocery","Grocery"
61698319079,"MY SKINNY PET MINI TURKEY RICE               ",5.29,"Grocery","Grocery"
61698319080,"MY SKINNY PET JERKY CHICKEN RICE             ",5.29,"Grocery","Grocery"
61698319081,"MY SKINNY PET JERKY SALMON RICE              ",5.29,"Grocery","Grocery"
61698319082,"MY SKINNY PET JERKY TURKEY RICE              ",5.29,"Grocery","Grocery"
61994201102,"DON VIKTOR CHKN BOUILLION BROTH PWDR         ",2.09,"Grocery","Grocery"
61994201106,"DON VIKTOR CHKN BOUILLION BROTH PWDR         ",4.99,"Grocery","Grocery"
61994210101,"DON VIKTOR PURE HONEY W/HONEYCOMBS           ",9.69,"Grocery","Grocery"
63349300141,"HISPANO LAUNDRY SOAP ROUND 2PK               ",1.29,"Grocery","Grocery"
63349300159,"HISPANO LAUNDRY SOAP PASTE 2PK               ",1.29,"Grocery","Grocery"
63349309284,"HISPANO POWDER DETERGENT                     ",2.69,"Grocery","Grocery"
63349309285,"HISPANO POWDER DETERGENT                     ",1.49,"Grocery","Grocery"
63810220101,"ZONE PERFECT CHOC PEANUT BUTTER BAR          ",3.19,"Grocery","Grocery"
63810220309,"ZONE PERFECT FUDGE GRAHAM BAR                ",3.19,"Grocery","Grocery"
63810253281,"ZONE PERFECT DOUBLE DARK CHOCOLATE BAR       ",3.19,"Grocery","Grocery"
63810255105,"ZONE PERFECT TRAIL MIX BAR                   ",3.19,"Grocery","Grocery"
63810256701,"ZONE PERFECT CASHEW PRETZEL BAR              ",3.19,"Grocery","Grocery"
63999918550,"LA FIAMMANTE PEELED TOMATOES                 ",2.79,"Grocery","Grocery"
63999918551,"LA FIAMMANTE DICED TOMATOES 2PK              ",2.99,"Grocery","Grocery"
64420900162,"LOG CABIN NATURAL SYRUP                      ",5.59,"Grocery","Grocery"
64420900438,"DUNCAN HINES RTS FROSTING VANILLA            ",2.69,"Grocery","Grocery"
64420900439,"DUNCAN HINES RTS FROSTING MILK CHOC          ",2.69,"Grocery","Grocery"
64420900446,"DUNCAN HINES RTS FROSTING CHOCOLATE          ",2.69,"Grocery","Grocery"
64420900456,"DUNCAN HINES RTS FROSTING COCONUT PECAN      ",2.69,"Grocery","Grocery"
64420930120,"LOG CABIN PANCAKE MIX                        ",3.39,"Grocery","Grocery"
64420931131,"DUNCAN HINES CHEWY FUDGE BROWNIE MIX         ",2.69,"Grocery","Grocery"
64420933247,"DUNCAN HINES DOUBLE FUDGE BROWNIES           ",3.49,"Grocery","Grocery"
64420940503,"DUNCAN HINES CHOC CHIP COOKIE MIX            ",3.09,"Grocery","Grocery"
64420940556,"DUNCAN HINES FS MILK CHOC BROWNIES           ",2.69,"Grocery","Grocery"
64420940562,"DUNCAN HINES RTS FROSTING WHIP VANILLA       ",2.69,"Grocery","Grocery"
64420940563,"DUNCAN HINES RTS FROSTING WHIP CHOC          ",2.69,"Grocery","Grocery"
64420940564,"DUNCAN HINES RTS FROSTING WHIP WHITE         ",2.69,"Grocery","Grocery"
64420940592,"DUNCAN HINES RTS FROST WHIP VAN   BONUS      ",2.69,"Grocery","Grocery"
64420940593,"DUNCAN HINES RTS FROST WHIP CHOC  BONUS      ",2.69,"Grocery","Grocery"
64420940594,"DUNCAN HINES RTS FROST WHIP WHITE BONUS      ",2.69,"Grocery","Grocery"
64420941000,"DUNCAN HINES CAKE MIX WHITE                  ",2.79,"Grocery","Grocery"
64420941020,"DUNCAN HINES CAKE MIX YELLOW                 ",2.79,"Grocery","Grocery"
64420941040,"DUNCAN HINES CAKE MIX DEVILS FOOD            ",2.79,"Grocery","Grocery"
64420941070,"DUNCAN HINES SIGNATURE CK MX FDG MARBLE      ",3.09,"Grocery","Grocery"
64420941080,"DUNCAN HINES SIGNATURE CK MX BANANA          ",3.09,"Grocery","Grocery"
64420941100,"DUNCAN HINES SIGNATURE CK MX LEMON           ",3.09,"Grocery","Grocery"
64420941120,"DUNCAN HINES SIGNATURE CK MX SWISS CHOC      ",3.09,"Grocery","Grocery"
64420941130,"DUNCAN HINES SIGNATURE CK MX PINEAPPLE       ",3.09,"Grocery","Grocery"
64420941140,"DUNCAN HINES CAKE MIX BUTTER GOLDEN          ",2.79,"Grocery","Grocery"
64420941160,"DUNCAN HINES SIGNATURE GERMAN CHOCOLATE      ",3.09,"Grocery","Grocery"
64420941170,"DUNCAN HINES SIGNATURE CK MX ORANGE          ",3.09,"Grocery","Grocery"
64420941180,"DUNCAN HINES SIGNATURE CK MX STRAWBERRY      ",3.09,"Grocery","Grocery"
64420941200,"DUNCAN HINES SIGNATURE CK MX RED VELVET      ",3.09,"Grocery","Grocery"
